detector,base_id,transform,cwe,score_margin,vdcp_success,score_tie,decision_success
ReGVD-official-validation-calibrated,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1448,dead_branch_after_opening_brace,CWE-20,0.0008780062198638916,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1448,identifier_renaming,CWE-20,0.001733630895614624,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1448,original,CWE-20,0.001733630895614624,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1448,safe_dead_code_carrier,CWE-20,0.0024349093437194824,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,blank_line_expansion,unknown,-0.001085430383682251,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,brace_line_shift,unknown,-0.001085430383682251,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,code_normalization_abstraction,unknown,-0.0006747245788574219,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,comment_banner,unknown,-0.0011960864067077637,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,control_flow_rewrite,unknown,-0.001085430383682251,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,dead_branch_after_opening_brace,unknown,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,identifier_renaming,unknown,-0.001085430383682251,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,original,unknown,-0.001085430383682251,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1128,safe_dead_code_carrier,unknown,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,blank_line_expansion,unknown,0.0026779472827911377,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,brace_line_shift,unknown,0.0026779472827911377,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,code_normalization_abstraction,unknown,0.003909260034561157,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,comment_banner,unknown,-0.002954453229904175,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,control_flow_rewrite,unknown,0.0026779472827911377,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,dead_branch_after_opening_brace,unknown,0.0006038844585418701,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,identifier_renaming,unknown,0.0015498697757720947,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,original,unknown,0.0026779472827911377,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-e9372a1bfd3588a80fcf49aa07321f0971dd6091-1892,safe_dead_code_carrier,unknown,0.0016243159770965576,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,blank_line_expansion,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,brace_line_shift,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,code_normalization_abstraction,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,comment_banner,unknown,0.0011976659297943115,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,control_flow_rewrite,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,dead_branch_after_opening_brace,unknown,0.0007696747779846191,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,identifier_renaming,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,original,unknown,-0.00029525160789489746,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eaf2e8bce3855d362e53034bd83f0e3aff8714e4-1860,safe_dead_code_carrier,unknown,0.002336353063583374,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,blank_line_expansion,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,brace_line_shift,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,code_normalization_abstraction,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,comment_banner,CWE-125,0.0002544820308685303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,control_flow_rewrite,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,dead_branch_after_opening_brace,CWE-125,-0.0003496408462524414,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,identifier_renaming,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,original,CWE-125,0.0006512105464935303,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edc7d3035883ddca8413e4fe7689aa2e579ef04a-2146,safe_dead_code_carrier,CWE-125,-0.0014297068119049072,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,blank_line_expansion,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,brace_line_shift,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,code_normalization_abstraction,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,comment_banner,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,control_flow_rewrite,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,dead_branch_after_opening_brace,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,identifier_renaming,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,original,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-edd4a76eb4747bd19ed122df46fa46b452c12a0d-1890,safe_dead_code_carrier,CWE-189,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,blank_line_expansion,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,brace_line_shift,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,code_normalization_abstraction,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,comment_banner,CWE-200,-0.04436269402503967,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,control_flow_rewrite,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,dead_branch_after_opening_brace,CWE-200,-0.042771756649017334,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,identifier_renaming,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,original,CWE-200,-0.04117515683174133,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-eea3300239f0b53e172a320eb8de59d0bea65f27-1319,safe_dead_code_carrier,CWE-200,-0.04100421071052551,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,blank_line_expansion,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,brace_line_shift,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,code_normalization_abstraction,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,comment_banner,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,control_flow_rewrite,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,dead_branch_after_opening_brace,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,identifier_renaming,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,original,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2254,safe_dead_code_carrier,CWE-388,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,blank_line_expansion,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,brace_line_shift,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,code_normalization_abstraction,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,comment_banner,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,control_flow_rewrite,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,dead_branch_after_opening_brace,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,identifier_renaming,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,original,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-f597300439e62f5e921f0d7b1e880b5c1a1f1607-1839,safe_dead_code_carrier,CWE-416,0.0,0.0,1.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,blank_line_expansion,CWE-772,-0.0035930871963500977,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,brace_line_shift,CWE-772,-0.0035930871963500977,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,code_normalization_abstraction,CWE-772,-0.006217479705810547,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,comment_banner,CWE-772,0.00010690093040466309,1.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,control_flow_rewrite,CWE-772,-0.0035930871963500977,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,dead_branch_after_opening_brace,CWE-772,-0.0031512081623077393,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,identifier_renaming,CWE-772,-0.004714250564575195,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,original,CWE-772,-0.0035930871963500977,0.0,0.0,0.0
ReGVD-official-validation-calibrated,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360,safe_dead_code_carrier,CWE-772,-0.0024019181728363037,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,blank_line_expansion,CWE-119,-0.3190546810516173,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,brace_line_shift,CWE-119,-0.3190546810516173,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,code_normalization_abstraction,CWE-119,-0.21629618971852338,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,comment_banner,CWE-119,-0.3705089741139465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,control_flow_rewrite,CWE-119,-0.3190546810516173,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,dead_branch_after_opening_brace,CWE-119,-0.15670774057635245,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,identifier_renaming,CWE-119,-0.3190546810516173,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,original,CWE-119,-0.3190546810516173,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-100,safe_dead_code_carrier,CWE-119,-0.1385704020920424,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,blank_line_expansion,CWE-119,-0.2440865373882749,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,brace_line_shift,CWE-119,-0.2440865373882749,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,code_normalization_abstraction,CWE-119,-0.18139412224967733,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,comment_banner,CWE-119,-0.28579814253555197,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,control_flow_rewrite,CWE-119,-0.2440865373882749,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,dead_branch_after_opening_brace,CWE-119,-0.18778408508336686,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,identifier_renaming,CWE-119,-0.2440865373882749,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,original,CWE-119,-0.2440865373882749,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04839626ed859623901ebd3a5fd483982186b59d-595,safe_dead_code_carrier,CWE-119,-0.17899871520025412,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,blank_line_expansion,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,brace_line_shift,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,code_normalization_abstraction,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,comment_banner,CWE-200,-0.005703446068629936,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,control_flow_rewrite,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,dead_branch_after_opening_brace,CWE-200,-0.0013827700595679948,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,identifier_renaming,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,original,CWE-200,-0.0019652495693166516,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-2882,safe_dead_code_carrier,CWE-200,-0.001171304887437774,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,blank_line_expansion,unknown,-0.03209059261253033,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,brace_line_shift,unknown,-0.03209059261253033,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,code_normalization_abstraction,unknown,-0.027859698916764986,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,comment_banner,unknown,-0.025436434121993368,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,control_flow_rewrite,unknown,-0.03209059261253033,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,dead_branch_after_opening_brace,unknown,-0.029127928890346766,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,identifier_renaming,unknown,-0.023494296838820206,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,original,unknown,-0.03209059261253033,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0558f33c06bb910e2879e355192227a8e8f0219d-1421,safe_dead_code_carrier,unknown,-0.027005668371473446,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,blank_line_expansion,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,brace_line_shift,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,code_normalization_abstraction,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,comment_banner,CWE-119,-0.22171904128583653,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,control_flow_rewrite,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,dead_branch_after_opening_brace,CWE-119,-0.13380162926845746,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,identifier_renaming,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,original,CWE-119,-0.1690937058151465,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0a38f71865b63025dce4de1f8cca71979c48d14d-2034,safe_dead_code_carrier,CWE-119,-0.12464264806999381,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,blank_line_expansion,CWE-264,-0.05702254375470839,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,brace_line_shift,CWE-264,-0.05702254375470839,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,code_normalization_abstraction,CWE-264,-0.04581136892100923,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,comment_banner,CWE-264,-0.06293424885220344,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,control_flow_rewrite,CWE-264,-0.05702254375470839,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,dead_branch_after_opening_brace,CWE-264,-0.05427305247329084,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,identifier_renaming,CWE-264,-0.050305056664933456,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,original,CWE-264,-0.05702254375470839,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bd1a6ddb5fb23dfea3e72d60e5e8df4cf5826bc-1777,safe_dead_code_carrier,CWE-264,-0.05329434602020833,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,blank_line_expansion,CWE-264,-0.011245835492485479,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,brace_line_shift,CWE-264,-0.011245835492485479,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,code_normalization_abstraction,CWE-264,-0.045894466943400936,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,comment_banner,CWE-264,-0.02138179607938062,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,control_flow_rewrite,CWE-264,-0.011245835492485479,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,dead_branch_after_opening_brace,CWE-264,0.0020152769210247667,1.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,identifier_renaming,CWE-264,-0.01624063436524137,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,original,CWE-264,-0.011245835492485479,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0bfc96cb77224736dfa35c3c555d37b3646ef35e-2152,safe_dead_code_carrier,CWE-264,0.0024214530291110092,1.0,0.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,blank_line_expansion,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,brace_line_shift,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,code_normalization_abstraction,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,comment_banner,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,control_flow_rewrite,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,dead_branch_after_opening_brace,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,identifier_renaming,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,original,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-0da8b8b801f9276359262f1ef8274c7812d3dfda?w=1-1398,safe_dead_code_carrier,CWE-190,0.0,0.0,1.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,blank_line_expansion,CWE-281,-0.01655206806939874,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,brace_line_shift,CWE-281,-0.01655206806939874,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,code_normalization_abstraction,CWE-281,-0.01655206806939874,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,comment_banner,CWE-281,-0.01787737547287971,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,control_flow_rewrite,CWE-281,-0.01655206806939874,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,dead_branch_after_opening_brace,CWE-281,-0.015128597255372633,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,identifier_renaming,CWE-281,-0.01655206806939874,0.0,0.0,0.0
CodeBERT-Devign-local,bigvul-14f2111f9cec919a450115ce4914f228effca58e-383,original,CWE-281,-0.01655206806939874,0.0,0.0,0.0
